act,key,cid,cells,km2,meanF,minF,row,col,kept,lat,lon,name,complex,core_overlap_pct,residual_km2
Act 1 (245),ensemble_245,581,6,6.0,0.6960784395535787,0.6601308,3155.1666666666665,1145.6666666666667,False,42.97749348478215,-109.87276714236805,,-1,,
Act 1 (245),ensemble_245,601,5,5.0,0.8692810297012329,0.8529412,3213.8,1196.0,False,42.546819631876325,-109.1170616248073,,-1,,
Act 1 (245),ensemble_245,614,5,5.0,0.8633986949920655,0.8104575,3244.6,1201.2,False,42.2946928322499,-108.99582472450473,,-1,,
Act 1 (245),ensemble_245,381,5,5.0,0.8359477162361145,0.71895427,2362.4,783.4,False,49.0287870508374,-116.73481266205017,,-1,,
Act 1 (245),ensemble_245,411,5,5.0,0.8098039507865906,0.72875816,2562.0,853.4,False,47.49570961930596,-115.16319668455753,,-1,,
Act 1 (245),ensemble_245,577,5,5.0,0.8071895718574524,0.78758174,3146.6,1017.8,False,42.88196140255021,-111.53648795090821,,-1,,
Act 1 (245),ensemble_245,592,5,5.0,0.800653624534607,0.7679739,3189.0,1018.0,False,42.52825371238732,-111.44435862367092,,-1,,
Act 1 (245),ensemble_245,23,5,5.0,0.7921568632125855,0.7124183,1178.6,196.6,False,57.35559510413325,-130.86346790118418,,-1,,
Act 1 (245),ensemble_245,10,5,5.0,0.7810457706451416,0.7156863,872.4,746.8,False,61.53525572639496,-123.3879976687513,,-1,,
Act 1 (245),ensemble_245,61,5,5.0,0.7594771385192871,0.6013072,1227.6,227.6,False,57.050165300347935,-130.0786783918786,,-1,,
Act 1 (245),ensemble_245,205,5,5.0,0.7594771265983582,0.7058824,1924.6,716.6,False,52.535750119544765,-119.20731383301943,,-1,,
Act 1 (245),ensemble_245,21,5,5.0,0.7522875905036926,0.72222227,1176.2,249.4,False,57.54046882204734,-130.0390937391925,,-1,,
Act 1 (245),ensemble_245,22,5,5.0,0.7437908530235291,0.6764706,1176.4,254.8,False,57.55550632786759,-129.95177300171326,,-1,,
Act 1 (245),ensemble_245,181,5,5.0,0.7248365879058838,0.5522876,1886.4,686.0,False,52.78921667839438,-119.81122322464427,,-1,,
Act 1 (245),ensemble_245,500,5,5.0,0.7222222089767456,0.70261437,2850.6,769.0,False,44.95735055543677,-115.49659457218044,,-1,,
Act 1 (245),ensemble_245,239,5,5.0,0.7183006644248963,0.70261437,2023.0,808.8,False,51.90006453731918,-117.47966302954016,,-1,,
Act 1 (245),ensemble_245,472,5,5.0,0.7058823227882385,0.70261437,2778.2,582.4,False,45.211085902179995,-118.16937479507943,,-1,,
Act 1 (245),ensemble_245,194,5,5.0,0.6980392396450043,0.47058824,1900.8,687.2,False,52.67197230280684,-119.73786640445707,,-1,,
Act 1 (245),ensemble_245,455,4,4.0,0.9942810535430908,0.9771242,2758.5,675.5,False,45.551383197287784,-116.99864805138547,,-1,,
Act 1 (245),ensemble_245,468,4,4.0,0.9264705926179886,0.92156863,2775.5,660.5,False,45.38304481488806,-117.14658437635164,,-1,,
Act 1 (245),ensemble_245,606,4,4.0,0.920751690864563,0.9084968,3230.5,1204.5,False,42.416709021505376,-108.97847751267476,,-1,,
Act 1 (245),ensemble_245,612,4,4.0,0.870915025472641,0.78431374,3241.5,1207.5,False,42.327947161323024,-108.92074386909097,,-1,,
Act 1 (245),ensemble_245,609,4,4.0,0.8660130649805069,0.8627451,3235.75,1240.25,False,42.413232993633315,-108.51149395363,,-1,,
Act 1 (245),ensemble_245,328,4,4.0,0.8635620623826981,0.7320261,2207.0,902.5,False,50.535903623424396,-115.50769940383007,,-1,,
Act 1 (245),ensemble_245,324,4,4.0,0.8382353037595749,0.75163406,2196.5,902.0,False,50.622708768525555,-115.5469326466198,,-1,,
Act 1 (245),ensemble_245,15,4,4.0,0.8227124363183975,0.74183005,906.5,740.0,False,61.22030709746846,-123.32920001458862,,-1,,
Act 1 (245),ensemble_245,543,4,4.0,0.8161764442920685,0.72875816,3008.0,839.5,False,43.76948516135148,-114.15994193364816,,-1,,
Act 1 (245),ensemble_245,561,4,4.0,0.807189553976059,0.7647059,3099.0,1121.5,False,43.41718759612999,-110.2944405803933,,-1,,
Act 1 (245),ensemble_245,523,4,4.0,0.791666641831398,0.77450985,2916.0,1182.5,False,45.02478107843542,-109.85165233810146,,-1,,
Act 1 (245),ensemble_245,389,4,4.0,0.7843137681484222,0.7124183,2379.5,793.0,False,48.904498139639536,-116.54601401796468,,-1,,
Act 1 (245),ensemble_245,604,4,4.0,0.7794117778539658,0.7418301,3217.25,1184.75,False,42.50470943078216,-109.2551241528857,,-1,,
Act 1 (245),ensemble_245,119,4,4.0,0.776143804192543,0.72875816,1383.5,287.5,False,55.94881824483249,-128.24938833493889,,-1,,
Act 1 (245),ensemble_245,172,4,4.0,0.7745097875595093,0.72549015,1831.5,715.0,False,53.30829608973704,-119.58500337666628,,-1,,
Act 1 (245),ensemble_245,339,4,4.0,0.7679738849401474,0.7418301,2247.5,696.5,False,49.81466846186246,-118.3452206347519,,-1,,
Act 1 (245),ensemble_245,84,4,4.0,0.763888880610466,0.72222227,1291.0,230.5,False,56.53866845640272,-129.6611794796989,,-1,,
Act 1 (245),ensemble_245,320,4,4.0,0.7598038911819458,0.6797385,2192.5,824.0,False,50.51590111501173,-116.69369386705196,,-1,,
Act 1 (245),ensemble_245,209,4,4.0,0.7589869648218155,0.7352941,1963.5,738.5,False,52.256894087570295,-118.73643489343668,,-1,,
Act 1 (245),ensemble_245,266,4,4.0,0.7565359622240067,0.7058824,2071.5,842.0,False,51.558124019042175,-116.8244570142358,,-1,,
Act 1 (245),ensemble_245,478,4,4.0,0.7459150701761246,0.7156863,2799.0,706.5,False,45.273692834900885,-116.46833833585912,,-1,,
Act 1 (245),ensemble_245,432,4,4.0,0.7385621070861816,0.70261437,2715.5,884.0,False,46.271223204363686,-114.32536996244058,,-1,,
Act 1 (245),ensemble_245,591,4,4.0,0.7352941185235977,0.71895427,3184.5,1159.5,False,42.748837676977764,-109.63934788338571,,-1,,
Act 1 (245),ensemble_245,504,4,4.0,0.7303921729326248,0.6830065,2859.25,783.0,False,44.909746641151614,-115.28825542148279,,-1,,
Act 1 (245),ensemble_245,204,4,4.0,0.7271242141723633,0.69281054,1919.75,714.25,False,52.57123841579345,-119.26067262146786,,-1,,
Act 1 (245),ensemble_245,38,4,4.0,0.7263071984052658,0.7156863,1196.5,239.0,False,57.341101788818804,-130.08324821282602,,-1,,
Act 1 (245),ensemble_245,589,4,4.0,0.7214052528142929,0.7058824,3179.25,1013.25,False,42.60312128899382,-111.5256237492798,,-1,,
Act 1 (245),ensemble_245,426,4,4.0,0.7197712361812592,0.7091503,2690.0,867.0,False,46.45522545823124,-114.62373305356586,,-1,,
Act 1 (245),ensemble_245,396,4,4.0,0.7132353186607361,0.64379084,2467.75,857.5,False,48.28594551988056,-115.37596882404222,,-1,,
Act 1 (245),ensemble_245,450,4,4.0,0.7116013169288635,0.70261437,2747.5,822.5,False,45.903469752198376,-115.06771310224444,,-1,,
Act 1 (245),ensemble_245,590,4,4.0,0.7116013020277023,0.70261437,3182.75,1018.75,False,42.58146885078544,-111.44790519017155,,-1,,
Act 1 (245),ensemble_245,30,4,4.0,0.7099673748016357,0.7026145,1187.5,220.0,False,57.3560523346411,-130.43871769380107,,-1,,
Act 1 (245),ensemble_245,317,4,4.0,0.7083333730697632,0.6732027,2188.25,709.75,False,50.331876115000156,-118.35934038525333,,-1,,
Act 1 (245),ensemble_245,445,4,4.0,0.6977124363183975,0.6797386,2740.5,622.0,False,45.59861288222871,-117.76358484786496,,-1,,
Act 1 (245),ensemble_245,143,4,4.0,0.6952614337205887,0.63398695,1442.0,607.0,False,56.31914986632388,-122.91821847028937,,-1,,
Act 1 (245),ensemble_245,272,4,4.0,0.6184640750288963,0.39215687,2085.5,816.0,False,51.392478473957006,-117.16163591627772,,-1,,
Act 1 (245),ensemble_245,424,3,3.0,1.0,1.0,2687.3333333333335,730.6666666666666,False,46.24090574347306,-116.4727172501529,,-1,,
Act 1 (245),ensemble_245,456,3,3.0,1.0,1.0,2760.3333333333335,668.6666666666666,False,45.523513013723964,-117.08387183564959,,-1,,
Act 1 (245),ensemble_245,434,3,3.0,0.9542483687400818,0.87254906,2719.3333333333335,698.6666666666666,False,45.91781205685099,-116.80693784442639,,-1,,
Act 1 (245),ensemble_245,300,3,3.0,0.9488017559051514,0.8496732,2156.0,817.6666666666666,False,50.80810859629716,-116.9041712322992,,-1,,
Act 1 (245),ensemble_245,584,3,3.0,0.913943350315094,0.9117647,3162.0,1154.0,False,42.93052758806962,-109.75233375574479,,-1,,
Act 1 (245),ensemble_245,483,3,3.0,0.8812636335690817,0.7254903,2811.3333333333335,840.6666666666666,False,45.404170936689546,-114.65283541734942,,-1,,
Act 1 (245),ensemble_245,294,3,3.0,0.8529411753018697,0.75490195,2138.6666666666665,786.3333333333334,False,50.89319378803217,-117.41843161371017,,-1,,
Act 1 (245),ensemble_245,605,3,3.0,0.8267973860104879,0.6405229,3227.3333333333335,1209.3333333333333,False,42.44882622955114,-108.92214780065174,,-1,,
Act 1 (245),ensemble_245,191,3,3.0,0.8257080912590027,0.8202614,1896.0,690.0,False,52.717861323006545,-119.71427846514686,,-1,,
Act 1 (245),ensemble_245,457,3,3.0,0.8235294222831726,0.78104573,2761.6666666666665,653.6666666666666,False,45.48437535783812,-117.27880724081818,,-1,,
Act 1 (245),ensemble_245,122,3,3.0,0.8191721240679423,0.80392164,1388.0,369.0,False,56.14432794823772,-126.9524865173146,,-1,,
Act 1 (245),ensemble_245,510,3,3.0,0.8191720843315125,0.78104573,2869.0,773.6666666666666,False,44.81295820947024,-115.38465948748504,,-1,,
Act 1 (245),ensemble_245,433,3,3.0,0.8159041802088419,0.80065364,2717.3333333333335,616.3333333333334,False,45.77859006975498,-117.91103258663288,,-1,,
Act 1 (245),ensemble_245,185,3,3.0,0.8115468422571818,0.79738563,1892.6666666666667,687.3333333333334,False,52.73992001077309,-119.76708700457411,,-1,,
Act 1 (245),ensemble_245,186,3,3.0,0.8082788586616516,0.78104573,1892.0,694.0,False,52.75964465662797,-119.66956390439756,,-1,,
Act 1 (245),ensemble_245,545,3,3.0,0.8082788586616516,0.7843137,3018.0,865.6666666666666,False,43.72813173122141,-113.79561428962589,,-1,,
Act 1 (245),ensemble_245,1,3,3.0,0.7973856131235758,0.75490195,455.0,288.0,False,63.724550818185435,-134.25930923447288,,-1,,
Act 1 (245),ensemble_245,600,3,3.0,0.7952069640159607,0.7647059,3212.0,1182.0,False,42.54545066320544,-109.29987103797544,,-1,,
Act 1 (245),ensemble_245,494,3,3.0,0.7908496856689453,0.77450985,2839.0,935.0,False,45.32480860716081,-113.32492082677969,,-1,,
Act 1 (245),ensemble_245,464,3,3.0,0.7843137383460999,0.7091503,2771.6666666666665,712.6666666666666,False,45.5108440189612,-116.46605854038417,,-1,,
Act 1 (245),ensemble_245,509,3,3.0,0.7788671453793844,0.7450981,2865.3333333333335,1138.6666666666667,False,45.39342881617661,-110.54056107619711,,-1,,
Act 1 (245),ensemble_245,213,3,3.0,0.7777778108914694,0.75163406,1984.0,875.6666666666666,False,52.35227517529486,-116.61238158994789,,-1,,
Act 1 (245),ensemble_245,588,3,3.0,0.7777777711550394,0.7581699,3172.3333333333335,1154.3333333333333,False,42.84442231880303,-109.72859976612278,,-1,,
Act 1 (245),ensemble_245,140,3,3.0,0.773420492808024,0.7385621,1437.3333333333333,368.0,False,55.734059906606475,-126.70820671736473,,-1,,
Act 1 (245),ensemble_245,305,3,3.0,0.7690631945927938,0.7320261,2163.0,841.0,False,50.792971951408134,-116.54122176720668,,-1,,
Act 1 (245),ensemble_245,57,3,3.0,0.7679738799730936,0.7124183,1222.0,234.66666666666666,False,57.117979419404804,-130.00025253208048,,-1,,
Act 1 (245),ensemble_245,302,3,3.0,0.7647059162457784,0.7254903,2162.0,811.0,False,50.74567447442125,-116.98166687295412,,-1,,
Act 1 (245),ensemble_245,279,3,3.0,0.7505446672439575,0.73202616,2108.0,837.3333333333334,False,51.24483653676119,-116.77325940852978,,-1,,
